[train: 1, 188 / 312] FPS: 6.3 (6.1)  ,  DataTime: 4.538 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.050  ,  Loss/total: 1.29564  ,  Loss/giou: 0.74339  ,  Loss/l1: 0.11488  ,  Loss/location: 1.25195  ,  Loss/distill_logits: -2.01746  ,  IoU: 0.37952  ,  IoU_teacher: 0.74595
[train: 1, 192 / 312] FPS: 6.3 (6.2)  ,  DataTime: 4.534 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.046  ,  Loss/total: 1.28091  ,  Loss/giou: 0.74005  ,  Loss/l1: 0.11406  ,  Loss/location: 1.24759  ,  Loss/distill_logits: -2.01708  ,  IoU: 0.38168  ,  IoU_teacher: 0.74550
[train: 1, 196 / 312] FPS: 6.3 (6.8)  ,  DataTime: 4.532 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.045  ,  Loss/total: 1.26083  ,  Loss/giou: 0.73603  ,  Loss/l1: 0.11321  ,  Loss/location: 1.24023  ,  Loss/distill_logits: -2.01749  ,  IoU: 0.38456  ,  IoU_teacher: 0.74551
[train: 1, 200 / 312] FPS: 6.3 (6.9)  ,  DataTime: 4.527 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.039  ,  Loss/total: 1.24894  ,  Loss/giou: 0.73349  ,  Loss/l1: 0.11256  ,  Loss/location: 1.23612  ,  Loss/distill_logits: -2.01698  ,  IoU: 0.38615  ,  IoU_teacher: 0.74533
[train: 1, 204 / 312] FPS: 6.4 (6.7)  ,  DataTime: 4.522 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.034  ,  Loss/total: 1.23362  ,  Loss/giou: 0.73012  ,  Loss/l1: 0.11172  ,  Loss/location: 1.23065  ,  Loss/distill_logits: -2.01586  ,  IoU: 0.38871  ,  IoU_teacher: 0.74533
[train: 1, 208 / 312] FPS: 6.4 (5.7)  ,  DataTime: 4.518 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.031  ,  Loss/total: 1.22146  ,  Loss/giou: 0.72770  ,  Loss/l1: 0.11115  ,  Loss/location: 1.22591  ,  Loss/distill_logits: -2.01559  ,  IoU: 0.39061  ,  IoU_teacher: 0.74545
[train: 1, 212 / 312] FPS: 6.4 (6.5)  ,  DataTime: 4.516 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.029  ,  Loss/total: 1.20260  ,  Loss/giou: 0.72383  ,  Loss/l1: 0.11024  ,  Loss/location: 1.21949  ,  Loss/distill_logits: -2.01574  ,  IoU: 0.39327  ,  IoU_teacher: 0.74560
[train: 1, 216 / 312] FPS: 6.4 (6.9)  ,  DataTime: 4.510 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.023  ,  Loss/total: 1.18700  ,  Loss/giou: 0.72029  ,  Loss/l1: 0.10942  ,  Loss/location: 1.21538  ,  Loss/distill_logits: -2.01607  ,  IoU: 0.39583  ,  IoU_teacher: 0.74595
[train: 1, 220 / 312] FPS: 6.4 (5.8)  ,  DataTime: 4.514 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.026  ,  Loss/total: 1.17562  ,  Loss/giou: 0.71807  ,  Loss/l1: 0.10887  ,  Loss/location: 1.21139  ,  Loss/distill_logits: -2.01627  ,  IoU: 0.39745  ,  IoU_teacher: 0.74571
[train: 1, 224 / 312] FPS: 6.4 (6.9)  ,  DataTime: 4.509 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.022  ,  Loss/total: 1.15860  ,  Loss/giou: 0.71474  ,  Loss/l1: 0.10801  ,  Loss/location: 1.20576  ,  Loss/distill_logits: -2.01670  ,  IoU: 0.39976  ,  IoU_teacher: 0.74532
[train: 1, 228 / 312] FPS: 6.4 (6.8)  ,  DataTime: 4.504 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.016  ,  Loss/total: 1.14650  ,  Loss/giou: 0.71205  ,  Loss/l1: 0.10742  ,  Loss/location: 1.20180  ,  Loss/distill_logits: -2.01646  ,  IoU: 0.40179  ,  IoU_teacher: 0.74487
